Year,cd,Total_Agriculture_forestry_fishing_hunting_mining,Total_Construction,Total_Manufacturing,Total_Wholesale_trade,Total_Retail_trade,Total_Transportation_warehousing_utilities,Total_Information,Total_Finance_insurance_realestate_rental_leasing,Total_Professional_scientific_management_administrative_waste_management_services,Total_Educationalservices_healthcare_socialassistance,Total_Arts_entertainment_recreation_accommodation_foodservices,Total_Otherservices_except_Public_administration,Total_Public_administration,Male,Male_Agriculture_forestry_fishing_hunting_mining,Male_Construction,Male_Manufacturing,Male_Wholesale_trade,Male_Retail_trade,Male_Transportation_warehousing_utilities,Male_Information,Male_Finance_insurance_realestate_rental_leasing,Male_Professional_scientific_management_administrative_waste_management_services,Male_Educationalservices_healthcare_socialassistance,Male_Arts_entertainment_recreation_accommodation_foodservices,Male_Otherservices_except_Public_administration,Male_Public_administration,Female,Female_Agriculture_forestry_fishing_hunting_mining,Female_Construction,Female_Manufacturing,Female_Wholesale_trade,Female_Retail_trade,Female_Transportation_warehousing_utilities,Female_Information,Female_Finance_insurance_realestate_rental_leasing,Female_Professional_scientific_management_administrative_waste_management_services,Female_Educationalservices_healthcare_socialassistance,Female_Arts_entertainment_recreation_accommodation_foodservices,Female_Otherservices_except_Public_administration,Female_Public_administration
2020,17_IL,6774,18654,63203,9427,30293,21235,3596,30035,27016,77511,16690,13881,14121,185480,6092,16849,47330,7084,17085,16888,2163,12901,15456,18621,8752,7920,8339,146956,682,1805,15873,2343,13208,4347,1433,17134,11560,58890,7938,5961,5782
2020,13_IL,4785,17806,38957,9123,30023,22506,5647,24187,33006,89721,17740,13461,24413,178367,4081,15698,29163,6839,16523,16971,2971,9706,19697,26357,9092,7789,13480,153008,704,2108,9794,2284,13500,5535,2676,14481,13309,63364,8648,5672,10933
2020,12_IL,12260,16184,43397,7461,24212,17230,3054,14667,15765,63719,10107,10127,16932,145285,11087,15086,32427,5755,13613,14024,1903,5250,9190,15036,4821,6511,10582,109830,1173,1098,10970,1706,10599,3206,1151,9417,6575,48683,5286,3616,6350
2020,2_MO,1892,14482,31466,9248,20702,9209,6266,30011,34485,55745,11205,9542,8292,137097,1317,12856,21498,6350,11708,7051,3603,16598,22375,17086,6722,4928,5005,105448,575,1626,9968,2898,8994,2158,2663,13413,12110,38659,4483,4614,3287
2020,8_MO,8922,22837,43432,8899,27911,18762,3745,17922,19796,68145,11213,10616,15482,157196,7935,21399,33186,6481,15728,15494,2408,6680,10685,15872,5635,6720,8973,120486,987,1438,10246,2418,12183,3268,1337,11242,9111,52273,5578,3896,6509
2020,3_MO,5319,26887,51471,11918,34258,18601,7649,34620,33158,80963,17040,13210,23359,200042,4437,24710,36874,8594,20894,14798,4543,15677,19174,21403,9609,7740,11589,158411,882,2177,14597,3324,13364,3803,3106,18943,13984,59560,7431,5470,11770
2020,1_MO,988,8797,26800,6756,21355,15659,5749,20921,27836,69181,19546,10507,11918,120665,774,7880,17930,4570,10923,11206,3061,8178,15804,19159,11137,4547,5496,125348,214,917,8870,2186,10432,4453,2688,12743,12032,50022,8409,5960,6422
2020,6_MO,8901,21211,49278,9306,29976,24428,5368,20727,26535,66481,14178,11273,18696,170770,7753,18932,36607,6858,16563,19311,2977,8098,14179,15350,7091,6661,10390,135588,1148,2279,12671,2448,13413,5117,2391,12629,12356,51131,7087,4612,8306
2020,4_MO,6010,19132,31941,6591,22939,15273,3711,17656,20162,51560,10584,9163,15393,128914,5231,17998,23713,5076,12759,11859,2152,6745,11544,12028,5444,5633,8732,101201,779,1134,8228,1515,10180,3414,1559,10911,8618,39532,5140,3530,6661
2020,5_MO,700,11995,19193,5701,16868,13011,4146,17222,27545,38879,13934,8457,10549,100374,568,10670,13255,4025,9202,9331,2217,7582,16058,9959,7816,4632,5059,87826,132,1325,5938,1676,7666,3680,1929,9640,11487,28920,6118,3825,5490
2020,7_MO,4268,17738,37760,8276,29877,16498,4484,16904,22499,58706,18301,12402,9420,144941,3597,16429,27912,6399,16867,13133,2631,7297,12695,15704,9821,7302,5154,112192,671,1309,9848,1877,13010,3365,1853,9607,9804,43002,8480,5100,4266
2020,2_KS,8281,24242,48991,9144,28255,20509,5002,20254,25013,80142,16827,12990,26150,183023,7107,22320,36171,7338,15905,16403,2937,7748,15138,21742,8055,7155,15004,142777,1174,1922,12820,1806,12350,4106,2065,12506,9875,58400,8772,5835,11146
2020,3_KS,1849,16270,27092,10747,26434,14291,9529,32266,46730,57606,13138,8352,10071,157746,1575,14374,19753,8210,15301,11412,5764,17326,30398,16025,7004,4178,6426,116629,274,1896,7339,2537,11133,2879,3765,14940,16332,41581,6134,4174,3645
2020,1_KS,18569,12869,29733,6136,15699,11016,2925,9165,9760,42207,7366,7408,9516,108024,16628,11784,22262,4730,8766,9556,1755,3482,5645,10096,3547,4680,5093,74345,1941,1085,7471,1406,6933,1460,1170,5683,4115,32111,3819,2728,4423
2020,4_KS,7272,18114,52500,7612,22759,13090,3487,13712,20885,57800,13690,10105,11936,144166,6543,16527,39412,5807,12397,9583,2064,5924,11920,14743,6770,5623,6853,108796,729,1587,13088,1805,10362,3507,1423,7788,8965,43057,6920,4482,5083
2020,1_NE,4074,10854,18412,3983,11993,8262,2869,12629,13453,34184,6362,6254,10026,82559,3710,10113,13954,3147,7146,6670,1892,5228,7957,10711,3246,3535,5250,60796,364,741,4458,836,4847,1592,977,7401,5496,23473,3116,2719,4776
2020,2_NE,3201,23119,29145,8970,26908,19949,6968,38015,38336,70473,14617,10884,13462,170118,2847,21171,21008,6748,15877,15851,4146,18313,23496,18780,7914,5643,8324,133929,354,1948,8137,2222,11031,4098,2822,19702,14840,51693,6703,5241,5138
2020,4_CO,7535,10593,10384,4471,12771,7335,6911,16712,21976,26044,6264,4336,9298,88156,6444,9515,7668,3468,7230,6035,4979,9140,14190,7188,4057,2547,5695,56474,1091,1078,2716,1003,5541,1300,1932,7572,7786,18856,2207,1789,3603
2020,2_LA,6032,35947,36309,12146,38844,29904,6891,25178,46947,106280,39487,19051,28570,227081,5241,32029,29233,9036,19470,23011,3912,10115,27587,24504,19353,9685,13905,204505,791,3918,7076,3110,19374,6893,2979,15063,19360,81776,20134,9366,14665
2020,1_LA,8921,15016,13646,6001,16948,11754,2272,10076,17949,38121,12345,6657,9228,96182,7405,13484,11701,4823,8309,9737,1553,4273,10573,8943,5981,3690,5710,72752,1516,1532,1945,1178,8639,2017,719,5803,7376,29178,6364,2967,3518
2020,3_LA,20315,23885,24745,8961,28040,14486,3406,14118,21846,60071,18817,11094,12800,149860,18126,21539,20634,6231,14426,11705,2184,6060,13640,13257,8667,6386,7005,112724,2189,2346,4111,2730,13614,2781,1222,8058,8206,46814,10150,4708,5795
2020,6_LA,1783,15057,16543,4290,12286,7153,2831,9500,14666,30170,8793,5932,9633,77150,1477,12907,13744,3120,7079,5470,1323,3652,8906,6596,4316,3307,5253,61487,306,2150,2799,1170,5207,1683,1508,5848,5760,23574,4477,2625,4380
2020,5_LA,9527,19050,19759,7252,23845,13056,4131,12691,17010,66402,13429,10242,18456,124684,8389,17414,16042,5852,12910,10550,2520,4551,10324,13493,6597,6552,9490,110166,1138,1636,3717,1400,10935,2506,1611,8140,6686,52909,6832,3690,8966
2020,4_LA,11958,17671,23137,5004,22278,14458,3239,11585,16815,58654,14050,10534,16422,125309,11133,15952,19261,3827,12077,11937,1758,3778,10285,13197,5691,6434,9979,100496,825,1719,3876,1177,10201,2521,1481,7807,6530,45457,8359,4100,6443
2020,4_AR,9643,19707,47569,6162,27005,17527,3024,12275,16059,60780,12263,10743,14490,143212,8216,18252,34763,4380,14600,14095,1841,3832,9600,12836,5833,7104,7860,114035,1427,1455,12806,1782,12405,3432,1183,8443,6459,47944,6430,3639,6630
2020,2_AR,1957,12680,16499,5678,19770,11144,4906,13794,18428,52615,10535,7719,11165,99943,1752,11102,12116,4388,12003,8658,2764,6341,10448,15122,5637,4435,5177,86947,205,1578,4383,1290,7767,2486,2142,7453,7980,37493,4898,3284,5988
2020,3_AR,3548,19310,41389,7511,38844,14983,2485,10818,22912,47868,13712,9502,6958,138249,2876,18019,28039,5244,21825,10639,1794,5112,14913,13012,7547,5377,3852,101591,672,1291,13350,2267,17019,4344,691,5706,7999,34856,6165,4125,3106
2020,4_OK,9998,14496,18823,5626,20009,10736,2746,10301,15888,45395,12446,9046,18663,110511,8515,13171,14755,4374,11311,8691,1740,3792,9855,11119,5690,5541,11957,83662,1483,1325,4068,1252,8698,2045,1006,6509,6033,34276,6756,3505,6706
2020,5_OK,15281,25346,29470,11411,36424,19723,5784,27034,38902,81389,24199,16548,35270,204983,12138,22960,22434,8263,20127,15526,3670,11300,22960,23180,11886,9088,21451,161798,3143,2386,7036,3148,16297,4197,2114,15734,15942,58209,12313,7460,13819
2020,3_OK,19920,20008,26743,7446,24491,15276,3439,11155,14362,50287,14467,10181,16651,135678,16963,18870,20531,5352,13168,12446,2009,3501,8164,12327,6406,6351,9590,98748,2957,1138,6212,2094,11323,2830,1430,7654,6198,37960,8061,3830,7061
2020,2_OK,13840,24945,47460,8082,30265,23042,4186,15989,20467,71398,21061,13661,22335,178905,11509,22972,37765,5928,16559,18881,2472,5594,12113,15658,9781,8391,11282,137826,2331,1973,9695,2154,13706,4161,1714,10395,8354,55740,11280,5270,11053
2020,1_OK,4618,13236,24639,6622,18209,11619,4994,13944,21183,39978,13649,9051,6865,107737,3294,11924,19183,4610,10794,9173,3097,6194,12041,11679,6985,5066,3697,80870,1324,1312,5456,2012,7415,2446,1897,7750,9142,28299,6664,3985,3168
2020,24_TX,3740,34682,42376,18142,46282,35223,13201,61925,91394,80831,33568,18030,11009,283877,2785,32003,29679,11585,26468,24135,8262,34583,56071,24596,18649,9131,5930,206526,955,2679,12697,6557,19814,11088,4939,27342,35323,56235,14919,8899,5079
2020,3_TX,4178,27881,44879,13867,40049,19118,16051,50926,71884,80212,23324,18259,13880,248146,3151,24294,34402,9771,24229,15132,11766,24693,46525,21766,13867,9918,8632,176362,1027,3587,10477,4096,15820,3986,4285,26233,25359,58446,9457,8341,5248
2020,26_TX,6917,25282,42656,15844,43437,24875,13538,58736,71074,83419,26544,15790,14082,253340,5662,21361,30383,10246,25380,18142,9844,30905,45375,23840,15717,8056,8429,188854,1255,3921,12273,5598,18057,6733,3694,27831,25699,59579,10827,7734,5653
2020,4_TX,3114,8479,14682,2578,11154,6226,1161,7555,8403,24300,5243,4304,6359,58520,2779,7924,11031,1899,6216,5174,822,2489,4939,5362,2887,2862,4136,45038,335,555,3651,679,4938,1052,339,5066,3464,18938,2356,1442,2223
2020,5_TX,7500,33537,31686,10423,32274,19155,5063,20460,29417,58124,15376,13319,11999,166723,6653,30854,23910,7729,17100,15291,3453,7560,16814,13710,8623,7842,7184,121610,847,2683,7776,2694,15174,3864,1610,12900,12603,44414,6753,5477,4815
2020,25_TX,11977,40775,48369,14750,45637,33331,5358,26967,34700,86371,21957,18494,17617,233793,10019,37165,35597,10668,27546,25259,3306,10517,19875,21339,11434,11173,9895,172510,1958,3610,12772,4082,18091,8072,2052,16450,14825,65032,10523,7321,7722
2020,30_TX,2576,54594,39494,13684,41158,34523,8454,34857,48382,80017,26871,18001,16722,236085,1882,51365,26918,9896,21725,25612,4838,14341,27021,20193,13663,10681,7950,183248,694,3229,12576,3788,19433,8911,3616,20516,21361,59824,13208,7320,8772
2020,33_TX,132,7182,4614,1419,3500,4084,545,3453,5055,5518,4556,1470,565,26356,97,6952,3013,790,1829,3269,307,1695,2651,1820,2724,862,347,15737,35,230,1601,629,1671,815,238,1758,2404,3698,1832,608,218
2020,32_TX,252,1372,2010,469,3008,1257,856,2691,5571,5283,2192,1739,692,14363,234,1343,1475,302,1704,983,520,1276,2885,1287,867,1079,408,13029,18,29,535,167,1304,274,336,1415,2686,3996,1325,660,284
2020,6_TX,5124,10143,17782,2993,10990,7905,1314,5482,7387,23957,5507,3989,6525,63155,4538,9136,13650,2301,6255,6494,826,2060,4005,5042,2450,2600,3798,45943,586,1007,4132,692,4735,1411,488,3422,3382,18915,3057,1389,2727
2020,1_TX,11084,16904,24151,6092,20719,11237,2733,9400,14520,50243,11247,8946,10383,112057,10059,15649,17885,4871,11538,9150,1498,3707,8914,11668,5019,5969,6130,85602,1025,1255,6266,1221,9181,2087,1235,5693,5606,38575,6228,2977,4253
2020,17_TX,5458,16290,26140,5782,20831,11681,2817,12898,18968,48736,10840,8219,13618,113825,4985,14952,20082,4421,11816,9009,1724,5300,11356,12151,5619,5250,7160,88453,473,1338,6058,1361,9015,2672,1093,7598,7612,36585,5221,2969,6458
2020,10_TX,13177,19427,22887,6672,19396,10277,3684,12923,21725,52754,12024,8476,9910,126024,11132,17076,17607,4737,10397,8562,2224,6258,13640,16691,5873,5039,6788,87308,2045,2351,5280,1935,8999,1715,1460,6665,8085,36063,6151,3437,3122
2020,36_TX,4611,23773,28896,6471,17460,13904,1713,9255,19096,36844,11380,8884,9086,114699,3376,21121,23474,4900,9193,11089,984,3691,12141,7823,6097,5215,5595,76674,1235,2652,5422,1571,8267,2815,729,5564,6955,29021,5283,3669,3491
2020,8_TX,15554,28004,33489,13027,31811,19516,4513,21817,35632,64142,18463,14358,15342,180909,10744,24734,25924,9350,17890,15226,3238,8336,21860,16685,10336,7728,8858,134759,4810,3270,7565,3677,13921,4290,1275,13481,13772,47457,8127,6630,6484
2020,12_TX,8381,42161,56533,15905,46213,41397,7138,37980,48331,88632,26573,21032,19534,267923,6729,38316,42396,11340,26327,30509,4646,17134,29733,23432,13386,12467,11508,191887,1652,3845,14137,4565,19886,10888,2492,20846,18598,65200,13187,8565,8026
2020,13_TX,15060,18003,28388,6146,20404,14514,2233,10826,14627,50598,12327,9370,13558,126598,13358,16562,21608,4645,11239,12118,1353,4543,8756,13145,5755,5708,7808,89456,1702,1441,6780,1501,9165,2396,880,6283,5871,37453,6572,3662,5750
2020,19_TX,18912,18002,15279,7726,21071,12846,3402,13156,13116,56642,12819,9812,13381,125494,17256,16656,12271,6291,11798,10425,2409,5360,7348,15538,5919,6313,7910,90670,1656,1346,3008,1435,9273,2421,993,7796,5768,41104,6900,3499,5471
2020,31_TX,2046,14188,15762,4040,13622,6312,2629,9793,17590,30203,7821,6088,10449,79827,1819,12942,11171,3232,7879,5127,1878,4017,10753,7436,4256,3694,5623,60716,227,1246,4591,808,5743,1185,751,5776,6837,22767,3565,2394,4826
2020,11_TX,33578,26791,19469,8675,30368,18617,3810,16437,25267,64434,18261,14456,25039,177713,27766,24682,15247,6340,16442,15232,2066,6689,14234,16571,8124,9067,15253,127489,5812,2109,4222,2335,13926,3385,1744,9748,11033,47863,10137,5389,9786
2020,23_TX,14691,13636,10039,5014,15339,10747,2486,14349,16431,41020,11467,6607,13818,104273,13121,12373,7239,3870,8697,8753,1851,6335,10684,12354,6304,3902,8790,71371,1570,1263,2800,1144,6642,1994,635,8014,5747,28666,5163,2705,5028
2020,7_TX,26533,26228,38151,14998,35370,22034,7044,40239,75753,81381,24337,15811,11605,244639,18748,22824,27540,10176,21141,15628,4279,21921,48488,24996,14139,8362,6397,174845,7785,3404,10611,4822,14229,6406,2765,18318,27265,56385,10198,7449,5208
2020,18_TX,10710,52277,46331,16539,37875,31514,4198,23100,46145,65623,26536,21013,11240,233169,7267,48428,35646,11969,20804,23118,2566,10112,28456,15121,12685,11480,5517,159932,3443,3849,10685,4570,17071,8396,1632,12988,17689,50502,13851,9533,5723
2020,9_TX,11390,57568,47898,16654,44488,33618,6506,31731,62991,123161,35878,28326,20518,302079,7922,54123,36198,11960,25909,27820,4161,14586,38020,36015,19561,15603,10201,218648,3468,3445,11700,4694,18579,5798,2345,17145,24971,87146,16317,12723,10317
2020,29_TX,424,6120,2401,868,1963,1490,108,1300,2299,2591,1352,1603,282,14844,305,5740,1831,691,1272,1263,97,511,1169,504,516,823,122,7957,119,380,570,177,691,227,11,789,1130,2087,836,780,160
2020,2_TX,21958,46075,52394,18275,37958,38927,6409,26674,52978,82734,22448,17738,15189,264642,16438,40856,40979,13604,21901,29824,4329,11957,33447,20175,11756,10672,8704,175115,5520,5219,11415,4671,16057,9103,2080,14717,19531,62559,10692,7066,6485
2020,22_TX,2804,2633,3161,653,1685,1977,151,1271,1801,5260,1095,978,747,14520,2282,2273,2775,563,903,1559,101,623,1201,830,396,651,363,9696,522,360,386,90,782,418,50,648,600,4430,699,327,384
2020,14_TX,5164,31408,41460,6577,22030,15068,2418,14429,28748,62824,15474,10894,15021,158614,4247,27551,33099,5035,11617,11927,1491,6387,17871,16433,8525,6588,7843,112901,917,3857,8361,1542,10413,3141,927,8042,10877,46391,6949,4306,7178
2020,38_TX,448,1405,1523,203,1065,567,260,640,902,1773,744,576,459,6476,343,1312,1349,131,604,486,242,115,580,404,351,402,157,4089,105,93,174,72,461,81,18,525,322,1369,393,174,302
2020,27_TX,12881,29578,25454,7414,26379,14936,2654,14286,18765,58002,16790,10922,18262,147580,11350,26958,20386,5683,14967,12238,1557,5270,11673,12955,7885,6480,10178,108743,1531,2620,5068,1731,11412,2698,1097,9016,7092,45047,8905,4442,8084
2020,21_TX,2426,9431,6105,2415,9184,4086,1617,7188,9065,18443,6517,4267,4278,48993,2063,8520,4608,1792,5283,3118,1152,3349,5504,5556,3648,2254,2146,36029,363,911,1497,623,3901,968,465,3839,3561,12887,2869,2013,2132
2020,28_TX,15393,38728,29481,12592,44081,37366,4841,26297,36352,94450,29089,16428,29505,237865,13658,35194,20964,9704,25084,29976,3057,10906,22199,23907,15110,10548,17558,176738,1735,3534,8517,2888,18997,7390,1784,15391,14153,70543,13979,5880,11947
2020,20_TX,3736,27236,19734,6893,32965,16768,6694,41930,44053,81698,28421,13882,19050,189696,3042,25121,14297,5153,18844,13551,4446,18672,26746,25591,15139,7173,11921,153364,694,2115,5437,1740,14121,3217,2248,23258,17307,56107,13282,6709,7129
2020,15_TX,2670,8281,5590,3106,8586,5515,726,3516,6492,21106,5255,4718,3971,47612,2438,7390,4400,2297,5246,4469,385,1940,4313,6340,2685,2911,2798,31920,232,891,1190,809,3340,1046,341,1576,2179,14766,2570,1807,1173
2020,35_TX,1775,29737,17988,6884,25861,12036,5965,14681,31232,45487,20500,9980,16019,138522,1524,27573,13050,5019,15840,9302,3868,6447,18253,13231,11163,5877,7375,99623,251,2164,4938,1865,10021,2734,2097,8234,12979,32256,9337,4103,8644
2020,34_TX,9372,24880,17792,6948,29904,15459,4073,13818,23658,87628,18494,13121,20114,165943,8702,23261,14372,5306,17717,13320,2765,5407,15777,27693,10459,8067,13097,119318,670,1619,3420,1642,12187,2139,1308,8411,7881,59935,8035,5054,7017
2020,37_TX,3511,31602,45810,11993,41649,16813,18850,43411,102994,92428,29741,19844,32868,283070,2664,26987,33104,8926,26364,13135,11687,23964,64227,29120,17063,9765,16064,208444,847,4615,12706,3067,15285,3678,7163,19447,38767,63308,12678,10079,16804
2020,16_TX,2164,17501,19612,6840,23684,17665,4441,12201,26099,62764,14448,8271,21054,137536,2048,16020,14575,5260,14469,14750,2874,5465,15397,20256,7543,5416,13463,99208,116,1481,5037,1580,9215,2915,1567,6736,10702,42508,6905,2855,7591
2020,2_NM,5292,9017,4703,1760,9440,5336,1475,4755,9226,27857,7699,4298,10468,57983,4528,8468,3796,1117,5763,4062,972,1775,5983,7956,4022,2629,6912,43343,764,549,907,643,3677,1274,503,2980,3243,19901,3677,1669,3556
2020,8_CO,7501,26429,24920,8818,22961,15261,6074,13938,26982,37994,13819,9811,12280,134312,6182,23845,17958,6824,13602,12105,4165,5631,15578,8832,7812,5522,6256,92476,1319,2584,6962,1994,9359,3156,1909,8307,11404,29162,6007,4289,6024
2020,7_CO,4250,16951,14488,5710,18297,8790,5503,16524,29423,35854,13232,8104,13003,108329,3040,14949,10522,3884,11103,6425,3669,8012,18311,9779,7414,4009,7212,81800,1210,2002,3966,1826,7194,2365,1834,8512,11112,26075,5818,4095,5791
2020,6_CO,5034,38601,30841,13330,38325,26863,17362,43713,67089,84814,29987,17317,21698,249100,3801,34408,23045,9429,22657,20869,11813,21500,38941,25376,16366,8881,12014,185874,1233,4193,7796,3901,15668,5994,5549,22213,28148,59438,13621,8436,9684
2020,2_CO,10349,31553,43456,9261,34224,17013,9345,24345,61825,77550,32812,14837,18563,231086,8920,28283,32611,6832,20162,13965,6048,12001,38961,25285,19293,8242,10483,154047,1429,3270,10845,2429,14062,3048,3297,12344,22864,52265,13519,6595,8080
2020,5_CO,2035,19702,16794,4399,22493,10934,6644,20328,34474,52745,15185,12216,18421,137409,1535,17401,12523,3175,14585,8449,4008,9442,22870,15539,8876,6695,12311,98961,500,2301,4271,1224,7908,2485,2636,10886,11604,37206,6309,5521,6110
2020,1_CO,2804,16230,13916,6488,17220,9986,8029,23209,45299,46180,17693,10034,10064,126295,1928,14645,10133,4576,9717,7418,5371,12578,27220,14039,9749,3985,4936,100857,876,1585,3783,1912,7503,2568,2658,10631,18079,32141,7944,6049,5128
2020,3_CO,11485,23167,12626,5471,24255,10896,3362,11838,19358,47306,16753,8320,15744,122916,10051,21504,9539,4148,13898,8816,1830,5233,11546,13206,9243,4797,9105,87665,1434,1663,3087,1323,10357,2080,1532,6605,7812,34100,7510,3523,6639
2020,0_WY,23965,15244,9266,4269,18425,13224,2582,9280,11534,43997,11637,6745,14716,109597,20709,13718,7565,3401,9990,11153,1643,2916,6951,13139,6443,4315,7654,75287,3256,1526,1701,868,8435,2071,939,6364,4583,30858,5194,2430,7062
2020,3_UT,5358,10187,9705,3515,12634,6895,2897,9467,16843,24315,7735,4324,5540,76054,4846,9481,7344,2762,7795,5643,1945,5358,11291,8988,4352,2773,3476,43361,512,706,2361,753,4839,1252,952,4109,5552,15327,3383,1551,2064
2020,2_ID,16123,19205,26077,7298,21775,12303,2765,12485,21578,44776,11959,7602,11658,134526,13916,17850,19678,5836,12994,10270,1806,5274,14440,14276,6309,4961,6916,81078,2207,1355,6399,1462,8781,2033,959,7211,7138,30500,5650,2641,4742
2020,4_UT,3878,25053,33111,9528,30050,13077,7985,28434,46487,54899,12240,11207,13598,187053,3275,22870,24810,7376,18687,10123,5428,16573,33176,21059,7290,7314,9072,102494,603,2183,8301,2152,11363,2954,2557,11861,13311,33840,4950,3893,4526
2020,2_UT,6572,36193,51084,12236,43309,30040,8396,35528,54656,83211,26648,17886,26304,266053,5291,33792,37349,9043,26045,22964,5211,19151,35071,30717,14155,11024,16240,166010,1281,2401,13735,3193,17264,7076,3185,16377,19585,52494,12493,6862,10064
2020,1_UT,3133,15874,34832,4718,18401,9234,2135,11348,19571,33250,8854,6211,17633,117142,2700,14523,26374,3560,10810,7379,1474,5666,12999,11728,4660,4229,11040,68052,433,1351,8458,1158,7591,1855,661,5682,6572,21522,4194,1982,6593
2020,2_NV,12902,22151,24531,8754,26743,16312,3774,13193,24928,44658,28596,9600,19736,149704,11014,19757,17889,6287,15060,12565,2092,5723,13997,13382,15945,5212,10781,106174,1888,2394,6642,2467,11683,3747,1682,7470,10931,31276,12651,4388,8955
2020,2_AZ,10402,25600,24136,5394,31986,19702,4198,19049,25362,70914,24413,11179,28249,166621,8654,22933,17336,3981,17318,15652,2418,7703,15348,20096,13011,6582,15589,133963,1748,2667,6800,1413,14668,4050,1780,11346,10014,50818,11402,4597,12660
2020,3_AZ,398,12986,9167,2961,9486,7310,1597,6872,14180,15872,8724,5282,4318,58653,306,12256,6663,2380,5715,5177,1017,2706,8701,4057,4500,3411,1764,40500,92,730,2504,581,3771,2133,580,4166,5479,11815,4224,1871,2554
2020,4_AZ,1804,30915,40987,12058,43799,21947,10028,51538,61985,81804,32912,15562,16142,239346,1446,27383,29828,8982,25191,15309,6308,25580,37594,25494,18765,8807,8659,182135,358,3532,11159,3076,18608,6638,3720,25958,24391,56310,14147,6755,7483
2020,1_AZ,1540,21114,23483,9655,33953,14497,7346,49737,59841,70357,24565,14181,13446,196906,1169,18427,17416,7382,19528,10445,4696,26789,37436,24412,14488,7481,7237,146809,371,2687,6067,2273,14425,4052,2650,22948,22405,45945,10077,6700,6209
2020,8_AZ,557,14062,11153,4419,16762,8617,3210,17598,18103,28814,8126,5679,7481,83585,358,12626,8769,3246,9940,6814,2189,7721,11374,8347,4692,3246,4263,60996,199,1436,2384,1173,6822,1803,1021,9877,6729,20467,3434,2433,3218
